,data
712871,1.478510002310519e-05
712872,1.275201335142321e-05
712873,0.02282206677266334
712874,0.0033344639883927515
712875,0.023685941965079282
712876,0.03171966582061446
712882,7.147509061518887
712883,18.448553374716628
712884,31.35064555460046
712885,41.409453289812944
712886,48.412887392437085
712887,54.6083462031155
712888,58.38347512629538
712889,58.635848862643435
712890,58.1042481208144
712891,58.018975236500665
712892,55.579157927511794
712893,52.63306784836486
712894,51.308093883457346
712895,49.50561782902326
712896,48.13216138196075
712897,50.165380220934445
712898,52.71158704851862
712899,54.999775688536396
712900,57.47079722366892
712997,5.982494329807944e-06
712999,0.00032308885982425544
713000,0.010099569920864976
713001,0.011625069559302108
713002,0.008497941576073254
713003,0.02445078562077983
713004,0.021584418173052084
713011,21.377001275316697
713012,34.6213040414492
713013,43.508488199651254
713014,49.126336795963454
713015,54.38573480077782
713016,57.80030799553651
713017,58.29572776515822
713018,59.02451487857548
713019,59.166191077285085
713020,57.092142244418156
713021,54.74695165252032
713022,52.048276191273935
713023,48.86678352503981
713024,47.129841652703675
713025,48.47183629726878
713026,51.00591227791224
713027,52.93609982777993
713028,54.1566714915504
713139,21.383092857651
713140,34.548614518378685
713141,43.27886081691947
713142,48.826519096148395
713143,54.13181173843477
713144,57.49852153191159
713145,58.96165775880205
713146,59.990430951873854
713147,59.37833240405923
713148,57.953491628807036
713149,56.05197359758855
713150,52.80916345592357
713151,49.04176850852125
713152,46.81870020497824
713153,47.31845178802624
713154,49.39008002054278
713155,50.663108962118635
713156,50.14615912738768
713268,29.57275176762787
713269,40.29661905780989
713270,47.237244857230195
713271,52.58665349957158
713272,56.17819927495086
713273,57.61888418528521
713274,58.1045014772576
713275,57.457945712212606
713276,56.718721934203984
713277,55.31264997499212
713278,52.235789121216975
713279,48.66853979702639
713280,46.10796328825188
713281,46.773487260143796
713282,48.739890700368925
713283,49.76927614053317
713398,44.534100420729025
713399,49.474062693041596
713400,52.51528777133476
713401,53.00755159175279
713402,52.80394842307728
713410,48.38076574011275
728374,33.969752085101014
728375,42.28309791127779
728376,46.28592905210699
728377,47.67955740489886
728378,49.37410805247636
728379,50.849481773118804
728380,53.21225009322723
728381,54.805828184944865
728485,2.797624251982493e-06
728500,17.532864149444027
728501,29.043337485313188
728502,39.274548133504936
728503,48.643110838718876
728504,53.53721814352687
728505,54.592295711887694
728506,55.68016551413705
728507,55.330158969549196
728508,56.78974971103785
728509,58.552555952776906
728510,57.120549267361504
728511,54.505458011925434
728512,50.88832591857845
728513,47.721866664957595
728514,45.579903983696596
728515,46.22709489594182
728518,45.17007798301386
728615,0.0003615561621713588
728616,0.002521446991815187
728617,0.004027872387770654
728618,0.008535877818883899
728619,0.025739616976371543
728620,0.02430548873504177
728627,8.87074066162216
728628,21.589122098483696
728629,36.598358612555046
728630,47.21826438062182
728631,55.25289099629439
728632,58.60705545006626
728633,59.08227976514944
728634,58.707686562836045
728635,57.3073052298381
728636,58.22632182746655
728637,59.97767557757689
728638,59.29396096095323
728639,57.33536754489626
728640,53.85586396214533
728641,50.643688111758074
728642,48.34674889132599
728643,48.814862485059415
728644,53.93722631957153
728646,49.300349744534444
728743,0.006768787576109976
728744,0.004976707960710167
728745,0.005065354185663003
728746,0.01923138125893555
728747,0.02076085776036921
728748,0.01743618301652212
728754,3.916115999681118
728755,12.024607248161507
728756,27.673476584563993
728757,44.362345422749236
728758,53.49007948844329
728759,59.21623871840783
728760,62.473152440958046
728761,63.0003308009239
728762,63.000079135913246
728763,60.83814128618155
728764,60.727730234501216
728765,61.509260032728584
728766,60.42506451690704
728767,58.62283164431662
728768,56.161334535781826
728769,52.68979187699635
728770,50.09112100657391
728771,50.11679533654452
728772,56.01555334164135
728774,49.65838289570882
728871,1.5703546919825975e-05
728872,0.002278639552462367
728873,0.01870948515049558
728874,0.0040032897129197356
728875,0.01614127935154735
728876,0.026552650256903128
728882,6.088605078695091
728883,18.216890611491504
728884,35.357544703254874
728885,49.625500667747055
728886,57.06325365917695
728887,62.127578206663905
728888,65.44426192656364
728889,66.49629065204118
728890,66.44782483810829
728891,64.25761904821502
728892,63.014194264357776
728893,62.134207727625714
728894,60.524879409273964
728895,58.944326033645794
728896,57.42686348704573
728897,55.09452485227654
728898,52.82231560174095
728899,52.39719235133884
728900,58.00265740836081
728901,59.57267027801496
728902,47.971835755383474
728999,0.0038324565375603054
729000,0.00840297162505382
729001,0.009273623633724382
729002,0.01969482446007276
729003,0.010578444516315455
729004,0.035257868480759284
729010,7.101038408977187
729011,20.206944324701354
729012,37.47950064151883
729013,51.08769416358568
729014,57.877568930158155
729015,63.249950400630695
729016,67.61324568413534
729017,67.99872421101306
729018,67.85092180846597
729019,66.77023251408895
729020,64.33309759967479
729021,62.10666579881091
729022,60.2325207007142
729023,58.8872040336574
729024,57.808818386056345
729025,57.55205169074357
729026,56.942866196685614
729027,57.25746981079916
729028,61.26603873435154
729029,60.45518174430763
729030,46.88637314848686
729126,0.0017429066346926975
729127,1.2804654534140768e-05
729128,0.0015516394500703218
729129,0.00839817735056072
729130,0.03284910908052933
729131,0.021331529661548793
729132,0.033355809871450245
729137,1.9548216700759968
729138,7.9848336645892335
729139,21.4530049212148
729140,38.24086943719481
729141,50.94920847441351
729142,57.899354671977136
729143,63.50572927266359
729144,67.22742404339756
729145,66.58509176732603
729146,66.02604600931342
729147,65.81913818785584
729148,64.27409136936899
729149,61.64547298458184
729150,60.1902330389624
729151,59.59677645114086
729152,58.92906819883586
729153,58.959233786723615
729154,58.79274560539333
729155,59.75584148435586
729156,63.31453588096798
729157,60.813374754355635
729158,46.46903622436833
729254,2.7733946053646284e-05
729255,0.00223245557155935
729256,0.0022873089327971326
729257,0.0053293327958587045
729258,0.018918974903292557
729259,0.04982605407248403
729260,0.019058417919418764
729265,2.626331870366816
729266,9.742516117571292
729267,24.715996319367022
729268,41.24448066688458
729269,52.00746995364547
729270,57.54933512993535
729271,62.969174031710736
729272,65.64894272760282
729273,64.13002303164268
729274,63.19520613526768
729275,63.908990448036164
729276,62.98248654515678
729277,61.40904221315768
729278,60.134227826652264
729279,59.28083704657654
729280,58.47513649260072
729281,58.20691924795428
729282,58.29833209605398
729283,59.884005966743025
729284,62.70699586171248
729285,59.41329405589196
729381,1.5877533846760877e-06
729383,0.00259445063510968
729384,0.008184560902181339
729385,0.008858971293628996
729386,0.022126081161870346
729387,0.013735949105687815
729388,0.04569572889140269
729394,11.078308106288244
729395,26.55824190003687
729396,43.11926545537868
729397,52.584230056999644
729398,56.95817561573829
729399,61.2716191664
729400,63.34900458585904
729401,62.85860263875269
729402,63.00180301176055
729403,63.49287327462747
729404,62.36462146412851
729405,61.032002389076666
729406,58.17233431429341
729407,56.34601891985271
729408,55.32762155718043
729409,55.974379864545504
729410,57.12031688550222
729411,58.879645914577175
729412,60.228094487610015
729509,3.5205075491614713e-06
729510,6.424130434692625e-06
729511,1.996582572924926e-05
729512,2.224704539401434e-05
729513,0.014781820173603955
729514,0.03557929866950533
729515,0.019841848805366553
729516,0.02556127060485097
729522,11.0886173464668
729523,25.807831173007248
729524,41.737458406524425
729525,51.52861765373165
729526,56.306292227245535
729527,60.08209541164325
729528,62.489892447099116
729529,62.76651550516372
729530,63.93435340773301
729531,63.778008383964625
729532,62.64793429223001
729533,60.417884272944484
729534,56.588544749200594
729535,53.80493603531164
729536,52.85860295565045
729537,54.363209060611446
729538,56.526427157771266
729539,57.75961942448998
729540,57.76222859697249
729651,21.609602508268857
729652,36.63113805107106
729653,48.77776670779282
729654,55.0166613536589
729655,59.22808989556563
729656,61.11286108379927
729657,61.27100707556169
729658,62.1541687873192
729659,62.320471356238606
729660,61.863964162525335
729661,60.28876139641831
729662,56.18098773554874
729663,52.94295886664858
729664,52.10974973739063
729665,53.258542991422566
729666,55.417184370672004
729667,56.46149007778273
729668,55.239195413841315
729780,33.140631042367154
729781,46.51327354436708
729782,53.24045936453566
729783,57.06580613699525
729784,58.71738266332368
729785,57.76373076459384
729786,57.78110408679551
729787,58.020556766455215
729788,58.99110572877928
729789,58.9504009257008
729790,55.31014457285127
729791,52.4330222042151
729792,51.572321312725386
729793,52.764994172591656
729794,54.59128552621418
729795,55.50033312563859
729920,50.05394870375521
729921,50.65800203069133
744756,23.135968768572
744757,33.95296251825461
744758,41.13953516696496
744759,47.672041324483494
744760,50.48103268716237
744761,50.740249800698
744762,52.2392214711082
744763,53.95858990605162
744764,55.95687621921431
744765,57.229439024283586
744766,55.77454307507788
744767,53.69337035890487
744768,50.86198867513108
744769,47.26420448280205
744770,45.15138257889224
744771,45.541047169901084
744774,45.71067272078506
744883,12.065402337095476
744884,25.989605391082026
744885,38.40483000757
744886,46.376796126232804
744887,53.30880297456209
744888,56.12307656422049
744889,57.01061386393633
744890,57.75613396717123
744891,57.71530071691686
744892,59.08058300894236
744893,60.772355485766134
744894,59.40567327179278
744895,57.05004195332572
744896,54.277555483702606
744897,50.36977183063359
744898,48.2762064763942
744899,49.39384583614532
744900,56.01422568788265
744901,59.740051758664436
744902,52.32399656698814
745010,4.389500621766415
745011,13.839513934337665
745012,31.03014356962863
745013,46.70909484162067
745014,54.87102416054881
745015,59.6762928817009
745016,61.08635834169384
745017,61.25667810655212
745018,61.44495833723292
745019,59.72649087006259
745020,60.49966239051052
745021,62.001463997680325
745022,61.20206946171331
745023,59.73500955847788
745024,57.16663424204305
745025,53.76679388181973
745026,51.44222393882013
745027,52.42357572745276
745028,58.76256880681361
745029,62.972345244941785
745030,54.91485225021829
745137,1.2325527562730196
745138,5.63637691738584
745139,17.351176182711402
745140,37.35909342833295
745141,54.97097481901284
745142,61.339618182808834
745143,64.65914009874588
745144,66.1436474235266
745145,66.36586929486958
745146,66.13944396941784
745147,63.772914037856935
745148,63.003268820573815
745149,62.99963323337381
745150,61.99669334394192
745151,61.253640435047494
745152,60.01897160289266
745153,57.885835891770725
745154,55.929604713119076
745155,56.43566704696106
745156,61.78924580273227
745157,64.26062883904193
745158,54.84805008999113
745265,1.8499549994063793
745266,8.091773733595375
745267,24.158003309487523
745268,45.85848635597585
745269,60.99083980893316
745270,65.47680497855194
745271,67.6838975249102
745272,70.02870166737229
745273,70.11062165193292
745274,70.15386916205023
745275,68.5980132521461
745276,66.19516629864799
745277,64.20841366438252
745278,62.99918781476299
745279,63.0026907965472
745280,63.01647287014237
745281,62.24892747623851
745282,60.70294838082272
745283,60.670388361379075
745284,64.78151462483052
745285,64.90879712960279
745286,52.88833469817512
745393,2.3346433640183375
745394,9.539760955726672
745395,26.788912961384007
745396,49.28131294745292
745397,63.412819436785746
745398,67.04798504095228
745399,69.62700924061474
745400,71.07869114335597
745401,71.24151631598714
745402,71.21361794059771
745403,70.6733082043528
745404,68.63298857825895
745405,65.87703839273698
745406,64.00613103132723
745407,64.65042766027776
745408,64.95051290068028
745409,64.52408944728735
745410,63.15878462684308
745411,63.004006177682214
745412,66.45437298342124
745413,65.25530637608063
745414,52.63147942790012
745521,2.940490178287033
745522,10.709198700373097
745523,28.66850036100146
745524,50.95956038177388
745525,63.969095731401225
745526,67.09301674732971
745527,69.1904309435634
745528,71.2304871934215
745529,70.22140787602159
745530,70.19909999884037
745531,70.28423919985823
745532,69.50435352884026
745533,67.32520554170337
745534,65.41011655512264
745535,65.52405543357229
745536,66.52928333425633
745537,65.48687961952912
745538,63.813936273162916
745539,63.6169569891855
745540,66.70788095050199
745541,65.00760289414333
745542,52.22282368237789
745649,3.574618736478454
745650,12.634701002091823
745651,31.488553153967672
745652,52.4926975449258
745653,63.57174644099653
745654,66.47472841043114
745655,68.40408243477843
745656,69.4824820266528
745657,68.38429010341278
745658,67.94751927783959
745659,67.87286722753305
745660,67.45080157248651
745661,66.29100972838118
745662,65.08711411923613
745663,65.21904856276183
745664,65.88439536994632
745665,64.60679545234967
745666,63.26681628318796
745667,63.354042800644
745668,65.81884677128652
745669,62.9906275749901
745670,50.50500047363452
745777,3.9169216395401065
745778,13.32717079829204
745779,32.048241146867525
745780,51.727647552259285
745781,62.092281503867646
745782,64.29351731998968
745783,66.6796671871166
745784,67.33267298824792
745785,65.44019543987187
745786,65.201800747594
745787,65.12651186299355
745788,64.71035312620285
745789,64.05978733748539
745790,62.99217020190427
745791,63.07942034301357
745792,63.72802171519111
745793,63.00115645210015
745794,62.64577864278103
745795,63.01137377386108
745796,64.60737424034365
745797,61.15171847034502
745905,3.687706798214566
745906,12.32783509276153
745907,29.587124048025093
745908,48.45205685212001
745909,59.25338113979429
745910,62.36402350881706
745911,63.98576311548162
745912,64.74099504742247
745913,63.767291078640675
745914,63.95380086614741
745915,63.58850259455697
745916,63.16320228537384
745917,62.00791432966495
745918,59.55918858285668
745919,58.470574037190374
745920,59.6165939685358
745921,60.86073787060461
745922,61.94521394648883
745923,63.00144461020979
745924,63.7425108080675
745925,59.21881411265898
746034,9.733585495480895
746035,24.204357737429515
746036,42.70454209662287
746037,55.98652056521158
746038,60.39879164772603
746039,62.407098085946906
746040,63.21983063102175
746041,62.3290767385101
746042,63.29169607793017
746043,63.33292062651783
746044,63.28025942549911
746045,62.00177796789129
746046,57.95900218618359
746047,56.2496357561778
746048,56.99586227715975
746049,59.126867118857376
746050,61.26977738153767
746051,62.61948385590418
746052,62.54145246118102
746054,45.85397473457004
746163,20.031677509811132
746164,38.12442420901141
746165,52.700453911609046
746166,58.34355123257694
746167,60.83549949190041
746168,60.66331493721441
746169,59.37259334261557
746170,59.541338579056195
746171,60.020500097309906
746172,61.35269222081687
746173,61.37539474652649
746174,57.47163059948094
746175,55.05868815620817
746176,55.87499816922215
746177,57.32498763582449
746178,58.984241787719796
746179,60.696419723920144
746180,59.39258317113541
746292,34.114075883446105
746293,49.40122268912023
746294,55.459432796861584
746295,56.7590889612027
746296,56.49950759467964
746297,54.73515113719896
746298,54.567242816248985
746299,54.98475524285626
746300,57.02760345486803
746301,58.689670736207624
746302,56.12927257592218
746303,54.14565172976923
746304,54.23252866321831
746305,54.78500984096639
746306,55.74250258159666
746307,56.34674543250005
746308,53.32131699443146
761014,44.18639342173546
761015,46.700479302977165
761016,47.025867612295386
761017,46.06366718399529
761018,46.73284842292142
761019,47.87790440686793
761020,49.82131152906302
761021,52.6325509091085
761026,43.08569287397249
761139,16.005784113445895
761140,30.334096666140233
761141,40.961598658037175
761142,46.437091819703774
761143,51.417336833840494
761144,53.66945141302958
761145,53.40235036667151
761146,54.0537284078656
761147,55.15512904211782
761148,56.9664503226253
761149,58.20909927503396
761150,57.3372010985171
761151,55.845462438521636
761152,53.97027346073484
761153,49.89001625472734
761154,47.22035419867299
761155,47.84393260069798
761156,54.31318129130827
761157,59.04574463576254
761158,52.558158160312075
761266,6.1193466526154685
761267,17.234286898782855
761268,32.93132647595023
761269,45.08409824150997
761270,51.30991174338375
761271,56.59382488901467
761272,59.09486777922584
761273,59.401054724535186
761274,59.84067694988343
761275,59.418703732606986
761276,60.22983136895303
761277,60.95176308556701
761278,60.208289869173704
761279,58.77285543400559
761280,56.661647919707555
761281,53.02409832520665
761282,50.37440060325069
761283,52.18945026615436
761284,58.64467657891645
761285,63.69977046329212
761286,57.86493077276512
761393,1.7286074807271157
761394,6.831145894017228
761395,19.477841976121024
761396,38.98217078269311
761397,54.072620550895905
761398,60.00686333063297
761399,62.99373018354953
761400,63.86484925230141
761401,63.84606299171872
761402,63.95632193581477
761403,63.147768762102686
761404,63.001194234583394
761405,63.4303666537044
761406,62.34260197643239
761407,61.30765861876835
761408,59.86437773811698
761409,57.69992280553592
761410,56.09211201736343
761411,57.3083296543326
761412,63.00552333282561
761413,66.56111418854815
761414,60.060880317033075
761521,2.1929127562182935
761522,8.569249661763928
761523,24.03313142080949
761524,46.62152038998468
761525,63.00592572657717
761526,66.62130354220865
761527,67.83354484782912
761528,69.0762926201128
761529,68.64385305996578
761530,68.94685064029355
761531,67.8618693717451
761532,66.48649379158483
761533,65.56734530824706
761534,64.23362055324345
761535,64.17808154956708
761536,63.56907132504836
761537,62.32983140956935
761538,61.83065116270432
761539,63.00222727013638
761540,66.78427211825269
761541,68.23201010688146
761542,59.76841192679226
761649,2.986696664718396
761650,11.6399587782372
761651,31.01191188174261
761652,55.00084275436588
761653,68.89216700801556
761654,70.32167898061009
761655,70.73799511853633
761656,71.95372233525576
761657,71.62696613252282
761658,71.48267998848348
761659,70.51737089521706
761660,68.68652703348506
761661,66.88553385203979
761662,65.92120377378768
761663,66.8024848685086
761664,67.5090692987134
761665,66.7340321259547
761666,65.43277849298768
761667,66.11619397083676
761668,68.89172573361262
761669,69.11234148079484
761670,59.285386022328666
761777,3.450203053109335
761778,12.887046135769948
761779,33.22567819849761
761780,57.67836639990659
761781,70.6393068286643
761782,71.60288855561893
761783,71.69341693807698
761784,72.46440965382901
761785,72.43919166133502
761786,72.12012636407421
761787,71.96582411322457
761788,70.66917697594927
761789,68.66725811421043
761790,67.07155920689902
761791,68.28644684001385
761792,69.65869035512569
761793,68.49533867057248
761794,66.96737868147426
761795,66.62183612488406
761796,69.3170322228197
761797,68.7452780553818
761798,59.76801638024544
761904,0.9729534736715973
761905,4.049626821066673
761906,13.962162970911816
761907,34.663130803607984
761908,58.685526486645664
761909,70.62249605107519
761910,71.29771919561468
761911,71.34035422743762
761912,72.25411232167406
761913,72.05067358283654
761914,72.2998034385296
761915,72.22483734304973
761916,71.53610279363821
761917,69.79880116557919
761918,67.54484301698295
761919,67.70660472984233
761920,69.23863748221855
761921,68.7090902966989
761922,67.25392962249123
761923,66.36350528586736
761924,68.59140488541715
761925,67.75539669190539
761926,59.07262122802269
762032,1.0072794212744933
762033,4.238273131441481
762034,14.856163684423962
762035,36.22967052444322
762036,59.090879590040736
762037,70.06479628128392
762038,69.91169031695647
762039,70.79221809168764
762040,71.54007606138573
762041,71.03749317442896
762042,71.16808790005503
762043,70.95566581479413
762044,70.66825013525164
762045,69.30420268128623
762046,67.1415614491054
762047,67.32384831483164
762048,68.78277101341574
762049,67.6304505265491
762050,66.1541210325243
762051,65.8240020948423
762052,67.30327218670307
762053,65.59288912183433
762054,55.66203592931519
762161,3.9324371443466064
762162,14.416400575334604
762163,35.177961114745074
762164,57.075012565729736
762165,67.24266590414749
762166,68.11276531025209
762167,69.20873049779193
762168,69.96992293503072
762169,68.32602183015835
762170,68.21448826557548
762171,67.98156104060563
762172,67.17054093969878
762173,66.89356006097333
762174,65.66332335706748
762175,66.42272394591
762176,67.84081412352855
762177,66.92952313051838
762178,66.12525709635226
762179,65.53384075015822
762180,66.68165183894261
762181,63.721710515071244
762289,3.3642858506013216
762290,12.44821157853009
762291,31.371609253419862
762292,52.36783470088943
762293,62.993954611289546
762294,65.61525028608959
762295,66.91183926112728
762296,67.0065101449981
762297,65.25688779900024
762298,64.89629600315685
762299,64.5228431140366
762300,64.40007090093627
762301,63.97470193912084
762302,63.09581297456702
762303,63.60311970753949
762304,65.07373065770327
762305,65.84167839497444
762306,65.41109085784085
762307,65.7226075545127
762308,66.87602473042467
762309,63.53384154107583
762310,50.53309962308302
762417,2.469986702815206
762418,9.47582806906996
762419,25.41843306123839
762420,45.55900408638377
762421,58.78998410065156
762422,62.902361420932756
762423,64.52452452963796
762424,64.50331630570813
762425,62.93829146567623
762426,63.178836486390566
762427,62.94536175697589
762428,63.401465727026945
762429,62.798355598096165
762430,60.07143492657575
762431,59.52153453998222
762432,61.08568482544658
762433,62.992156203588614
762434,64.74471170879082
762435,66.03443954430792
762436,66.77564605510732
762437,62.99768576060859
762438,50.66258073684294
762546,7.241819171411793
762547,20.67640703038344
762548,40.434101855371075
762549,56.044456452762795
762550,60.70360594339201
762551,62.451483441945186
762552,61.97139921841461
762553,60.101058560372266
762554,59.8504137067833
762555,60.28145960121117
762556,61.699107725242875
762557,61.609694530329236
762558,58.332851774366354
762559,56.60383112535147
762560,58.02981357105082
762561,60.16002804930508
762562,62.35526744461242
762563,64.22723050831289
762564,63.84725976680796
762565,58.56702619907965
762675,17.864825518644917
762676,37.30512169084682
762677,53.35271376803894
762678,58.11434917960203
762679,58.74994800925101
762680,57.740792441039396
762681,55.72954657403284
762682,55.435693868753695
762683,56.21560952809361
762684,58.10250600551713
762685,59.05211115388502
762686,57.08073369597832
762687,55.80803863326023
762688,56.48623889830389
762689,57.18042933845386
762690,58.357190015658496
762691,59.934907134132715
762692,58.202825197040504
762693,51.28017833206263
762805,48.05359823596276
762806,53.50666111995001
762807,53.72790273049238
762808,52.22745376447204
762809,50.82623357266816
762810,51.93477247603837
762811,51.46793300384602
762812,53.07776531919667
762814,54.77278420537505
762815,54.233729384488036
762816,54.74412624093085
762817,54.25488538204066
762818,54.445325017989184
762819,54.90657187353306
762820,51.497614016457916
777397,43.15839851631469
777398,47.88835817896203
777399,51.42206373993933
777400,51.69298486500138
777401,50.01751763003559
777402,49.76240743515252
777403,50.15733346610195
777404,52.05966131402356
777405,54.38264238726701
777406,54.44443139785178
777407,53.906646239026976
777408,52.19024535131878
777409,47.97133475033184
777410,44.57976782102834
777411,45.12399369972722
777412,51.945490469743454
777414,49.944960121501126
777523,19.90400162965804
777524,34.664849890858356
777525,44.90610966059715
777526,49.74395531046834
777527,54.89302461049819
777528,57.3715251157254
777529,57.092861559772594
777530,56.87630604980692
777531,57.16222399716022
777532,57.92269662403781
777533,58.82069749987803
777534,58.48878203496729
777535,57.47237301432185
777536,55.35279635371775
777537,51.58263598077773
777538,49.018868647982856
777539,50.154921838551644
777540,57.11373843800504
777541,62.83047443446431
777542,58.90247107862176
777650,8.641138197803587
777651,21.73019201138957
777652,38.281486034549914
777653,49.900547747887
777654,55.11179542135505
777655,59.94531977055044
777656,62.99641395422884
777657,63.006071116996715
777658,62.94576958448737
777659,62.26645541817961
